i0	i1	t0	t1	green	orange	blue	barcode	cycle	sampl	discard	drugs	drug1	drug2
149361.0	149485.0	2073.717	2074.707	0.068056	0.0412	0.005188	False	3	4	False	MK & St	MK	St
149572.0	149695.0	2075.697	2077.017	0.04181	0.038453	0.004578	False	3	4	False	MK & St	MK	St
149786.0	149972.0	2077.677	2079.656	0.0331125	0.040284	0.004578	False	3	4	False	MK & St	MK	St
150060.0	150171.0	2080.648	2081.638	0.027772	0.037843	0.004883	False	3	4	False	MK & St	MK	St
150256.0	150386.0	2082.626	2083.955	0.040284	0.039674	0.004883	False	3	4	False	MK & St	MK	St
150471.0	150598.0	2084.607	2085.926	0.038759	0.039674	0.004883	False	3	4	False	MK & St	MK	St
150685.0	150820.0	2086.917	2088.238	0.049745	0.039369	0.004883	False	3	4	False	MK & St	MK	St
150909.0	151030.0	2089.227	2090.217	0.039979	0.038759	0.004883	False	3	4	False	MK & St	MK	St
151114.0	151256.0	2091.208	2092.527	0.074923	0.039369	0.004883	False	3	4	False	MK & St	MK	St
152103.0	152276.0	2101.107	2102.756	0.00824	0.002136	0.27955	True	3	4	False	MK & St	MK	St
152356.0	152431.0	2103.416	2104.407	0.00824	0.00061	0.256661	True	3	4	False	MK & St	MK	St
152507.0	152677.0	2105.07	2106.717	0.00824	0.00061	0.2537615	True	3	4	False	MK & St	MK	St
152773.0	152888.0	2107.707	2108.697	0.013428	0.000305	0.463271	True	3	4	False	MK & St	MK	St
152951.0	153014.0	2109.357	2110.017	0.011902	0.00061	0.359813	True	3	4	False	MK & St	MK	St
153041.0	153164.0	2110.346	2111.666	0.018921	0.039064	0.006714	False	3	5	False	St & Inh	St	Inh
153250.0	153379.0	2112.326	2113.646	0.028687	0.038148	0.003357	False	3	5	False	St & Inh	St	Inh
153466.0	153598.0	2114.636	2115.963	0.028382	0.038453	0.003662	False	3	5	False	St & Inh	St	Inh
153685.0	153881.0	2116.946	2118.926	0.045167	0.040895	0.0035095	False	3	5	False	St & Inh	St	Inh
153989.0	154344.0	2119.916	2123.547	0.036622	0.038453	0.003357	False	3	5	False	St & Inh	St	Inh
154495.0	154671.0	2124.87	2126.517	0.026246	0.035401	0.003662	False	3	5	False	St & Inh	St	Inh
154753.0	154856.0	2127.507	2128.497	0.033876	0.036927	0.003662	False	3	5	False	St & Inh	St	Inh
154940.0	155095.0	2129.487	2130.807	0.026246	0.038453	0.003662	False	3	5	False	St & Inh	St	Inh
155182.0	155318.0	2131.797	2133.117	0.053102	0.038453	0.003357	False	3	5	False	St & Inh	St	Inh
155400.0	155532.0	2134.107	2135.427	0.0248725	0.037843	0.004578	False	3	5	False	St & Inh	St	Inh
155613.0	155820.0	2136.087	2138.068	0.00763	0.001526	0.27253	True	3	5	False	St & Inh	St	Inh
155926.0	156074.0	2139.388	2140.708	0.009766	0.000763	0.321055	True	3	5	False	St & Inh	St	Inh
156172.0	156371.0	2141.698	2143.678	0.012818	0.000305	0.457472	True	3	5	False	St & Inh	St	Inh
156468.0	156661.0	2144.676	2146.647	0.006714	0.023499	0.118412	True	3	5	False	St & Inh	St	Inh
156727.0	156968.0	2147.307	2149.617	0.030213	0.040284	0.003967	False	3	6	False	PHT	PHT	Medium
157110.0	157289.0	2150.937	2152.918	0.027161	0.033876	0.003357	False	3	6	False	PHT	PHT	Medium
157384.0	157586.0	2153.907	2155.887	0.051271	0.040284	0.003357	False	3	6	False	PHT	PHT	Medium
157695.0	157877.0	2156.878	2158.858	0.0456255	0.037538	0.003357	False	3	6	False	PHT	PHT	Medium
157975.0	158159.0	2159.849	2161.498	0.023499	0.034791	0.003357	False	3	6	False	PHT	PHT	Medium
158246.0	158495.0	2162.488	2164.801	0.054323	0.04059	0.003357	False	3	6	False	PHT	PHT	Medium
158626.0	158805.0	2166.118	2168.098	0.024415	0.035096	0.003357	False	3	6	False	PHT	PHT	Medium
158928.0	159074.0	2169.418	2170.737	0.020142	0.034791	0.003967	False	3	6	False	PHT	PHT	Medium
159172.0	159375.0	2171.728	2173.708	0.007324	0.002747	0.242012	True	3	6	False	PHT	PHT	Medium
159462.0	159525.0	2174.699	2175.361	0.004883	0.00061	0.13947	True	3	6	False	PHT	PHT	Medium
159593.0	159712.0	2176.019	2177.009	0.006409	0.00061	0.182806	True	3	6	False	PHT	PHT	Medium
159802.0	159940.0	2177.999	2179.319	0.006409	0.00061	0.188757	True	3	6	False	PHT	PHT	Medium
160027.0	160171.0	2180.308	2181.628	0.01236	0.000305	0.417493	True	3	6	False	PHT	PHT	Medium
160259.0	160411.0	2182.618	2183.939	0.009766	0.021668	0.156255	True	3	6	False	PHT	PHT	Medium
160505.0	160752.0	2184.928	2187.576	0.023804	0.038453	0.004883	False	3	7	False	MK	MK	Medium
160867.0	161084.0	2188.558	2190.868	0.020142	0.035401	0.004578	False	3	7	False	MK	MK	Medium
161408.0	161608.0	2194.169	2196.154	0.029908	0.0398265	0.004578	False	3	7	False	MK	MK	Medium
161737.0	162043.0	2197.469	2200.439	0.047304	0.038759	0.004578	False	3	7	False	MK	MK	Medium
162172.0	162354.0	2201.763	2203.408	0.035096	0.036622	0.004578	False	3	7	False	MK	MK	Medium
162581.0	162739.0	2205.718	2207.368	0.0236515	0.033265	0.004578	False	3	7	False	MK	MK	Medium
162827.0	163073.0	2208.362	2210.671	0.0645465	0.04181	0.004578	False	3	7	False	MK	MK	Medium
163199.0	163375.0	2211.989	2213.639	0.005493	0.012513	0.071413	True	3	7	False	MK	MK	Medium
164081.0	164227.0	2220.899	2222.219	0.008545	0.000916	0.289315	True	3	7	False	MK	MK	Medium
164316.0	164424.0	2223.209	2224.199	0.006714	0.00061	0.193793	True	3	7	False	MK	MK	Medium
164503.0	164603.0	2224.859	2225.85	0.007019	0.00061	0.205084	True	3	7	False	MK	MK	Medium
164667.0	164714.0	2226.509	2227.171	0.007019	0.000305	0.217902	True	3	7	False	MK	MK	Medium
164789.0	164896.0	2227.83	2228.82	0.014039	0.000305	0.52736	True	3	7	False	MK	MK	Medium
164969.0	165048.0	2229.81	2230.47	0.012207	0.00061	0.400708	True	3	7	False	MK	MK	Medium
165076.0	165172.0	2230.801	2231.79	0.00885	0.0425735	0.009156	False	3	8	False	Inh	Inh	Medium
165249.0	165381.0	2232.449	2233.771	0.015564	0.036927	0.003662	False	3	8	False	Inh	Inh	Medium
165481.0	165642.0	2234.76	2236.41	0.022279	0.034181	0.003357	False	3	8	False	Inh	Inh	Medium
165724.0	165849.0	2237.073	2238.39	0.021668	0.038148	0.003357	False	3	8	False	Inh	Inh	Medium
165958.0	166103.0	2239.711	2241.032	0.035401	0.036317	0.003357	False	3	8	False	Inh	Inh	Medium
166176.0	166293.0	2241.72	2243.009	0.029603	0.036927	0.003357	False	3	8	False	Inh	Inh	Medium
166378.0	166482.0	2243.68	2244.66	0.025025	0.040437	0.003357	False	3	8	False	Inh	Inh	Medium
166564.0	166702.0	2245.65	2246.971	0.021668	0.036012	0.003357	False	3	8	False	Inh	Inh	Medium
166794.0	166926.0	2247.96	2249.28	0.026246	0.034486	0.003357	False	3	8	False	Inh	Inh	Medium
167012.0	167222.0	2249.941	2252.25	0.030824	0.039979	0.003357	False	3	8	False	Inh	Inh	Medium
167350.0	167468.0	2253.577	2254.56	0.006409	0.030824	0.017396	False	3	8	False	Inh	Inh	Medium
167497.0	167611.0	2254.89	2256.21	0.006409	0.030519	0.0184635	False	3	8	False	Inh	Inh	Medium
167728.0	167862.0	2257.2	2258.52	0.007935	0.003967	0.2699365	True	3	8	False	Inh	Inh	Medium
167937.0	167987.0	2259.51	2259.84	0.004883	0.003357	0.131077	True	3	8	False	Inh	Inh	Medium
168062.0	168210.0	2260.5	2262.15	0.007019	0.00061	0.205695	True	3	8	False	Inh	Inh	Medium
168441.0	168529.0	2264.461	2265.12	0.011902	0.000305	0.43366800000000005	True	3	8	False	Inh	Inh	Medium
168608.0	168641.0	2266.111	2266.44	0.004273	0.000305	0.102237	True	3	8	False	Inh	Inh	Medium
168732.0	168867.0	2267.43	2268.753	0.012513	0.000305	0.426649	True	3	8	False	Inh	Inh	Medium
168954.0	169284.0	2269.412	2272.71	0.006714	0.026551	0.091861	True	3	8	False	Inh	Inh	Medium
169424.0	169533.0	2274.361	2275.35	0.032044	0.041505	0.004578	False	3	9	False	St	St	Medium
169618.0	169834.0	2276.01	2278.32	0.031739	0.039064	0.003357	False	3	9	False	St	St	Medium
169962.0	170232.0	2279.641	2282.281	0.031739	0.037843	0.003357	False	3	9	False	St	St	Medium
170343.0	170439.0	2283.271	2284.265	0.03296	0.034791	0.003662	False	3	9	False	St	St	Medium
170531.0	170820.0	2285.251	2288.221	0.044862	0.037843	0.003357	False	3	9	False	St	St	Medium
170921.0	171041.0	2289.211	2290.531	0.028382	0.036927	0.003662	False	3	9	False	St	St	Medium
171124.0	171342.0	2291.19	2293.501	0.056917	0.042726	0.003662	False	3	9	False	St	St	Medium
172038.0	172240.0	2300.431	2302.411	0.010071	0.000916	0.347301	True	3	9	False	St	St	Medium
172336.0	172447.0	2303.401	2304.391	0.013733	0.000305	0.501114	True	3	9	False	St	St	Medium
172535.0	172629.0	2305.381	2306.371	0.016175	0.000305	0.6773585	True	3	9	False	St	St	Medium
172724.0	172823.0	2307.361	2308.351	0.01648	0.000305	0.673544	True	3	9	False	St	St	Medium
173025.0	173110.0	2310.331	2310.991	0.01587	0.000305	0.663778	True	3	9	False	St	St	Medium
173186.0	173267.0	2311.981	2312.641	0.016175	0.000305	0.673544	True	3	9	False	St	St	Medium
173351.0	173448.0	2313.631	2314.297	0.016175	0.000305	0.678732	True	3	9	False	St	St	Medium
173536.0	173618.0	2315.286	2316.272	0.01648	0.000305	0.6630145	True	3	9	False	St	St	Medium
173700.0	173780.0	2316.932	2317.922	0.016785	0.000305	0.678579	True	3	9	False	St	St	Medium
173850.0	173951.0	2318.582	2319.572	0.01648	0.000305	0.680258	True	3	9	False	St	St	Medium
174065.0	174169.0	2320.562	2321.552	0.016785	0.000305	0.679342	True	3	9	False	St	St	Medium
174245.0	174310.0	2322.541	2323.201	0.010071	0.000305	0.343333	True	3	9	False	St	St	Medium
174381.0	174451.0	2323.861	2324.521	0.010071	0.000305	0.327158	True	3	9	False	St	St	Medium
174514.0	174585.0	2325.181	2325.841	0.012513	0.000305	0.438551	True	3	9	False	St	St	Medium
174658.0	174769.0	2326.501	2327.821	0.00885	0.00061	0.283822	True	3	9	False	St	St	Medium
174856.0	174976.0	2328.482	2329.801	0.014039	0.000305	0.502945	True	3	9	False	St	St	Medium
175050.0	175127.0	2330.472	2331.121	0.013428	0.000305	0.42085	True	3	9	False	St	St	Medium
175160.0	175391.0	2331.451	2333.763	0.016175	0.038759	0.01587	False	4	0	False	MK & PHT	MK	PHT
175518.0	175651.0	2335.082	2336.402	0.021668	0.035707	0.005493	False	4	0	False	MK & PHT	MK	PHT
175732.0	176009.0	2337.393	2340.032	0.052797	0.038453	0.004883	False	4	0	False	MK & PHT	MK	PHT
176123.0	176265.0	2341.352	2342.672	0.032044	0.036622	0.004883	False	4	0	False	MK & PHT	MK	PHT
176362.0	176502.0	2343.662	2344.982	0.051576	0.037843	0.004273	False	4	0	False	MK & PHT	MK	PHT
176513.0	176652.0	2344.982	2346.632	0.051271	0.037538	0.004883	False	4	0	False	MK & PHT	MK	PHT
176777.0	176920.0	2347.622	2349.272	0.04181	0.035707	0.004883	False	4	0	False	MK & PHT	MK	PHT
177010.0	177142.0	2349.933	2351.252	0.057375	0.036927	0.004883	False	4	0	False	MK & PHT	MK	PHT
177226.0	177466.0	2352.243	2354.552	0.083926	0.040895	0.004578	False	4	0	False	MK & PHT	MK	PHT
177589.0	177774.0	2355.873	2357.852	0.036317	0.034486	0.004883	False	4	0	False	MK & PHT	MK	PHT
177865.0	177984.0	2358.512	2359.832	0.05005	0.036927	0.004578	False	4	0	False	MK & PHT	MK	PHT
178066.0	178254.0	2360.493	2362.473	0.069582	0.0412	0.004578	False	4	0	False	MK & PHT	MK	PHT
178383.0	178710.0	2363.793	2367.093	0.067446	0.037843	0.004578	False	4	0	False	MK & PHT	MK	PHT
178825.0	179146.0	2368.083	2371.383	0.052492	0.037233	0.004883	False	4	0	False	MK & PHT	MK	PHT
179293.0	179490.0	2373.049	2375.013	0.00763	0.003357	0.232856	True	4	0	False	MK & PHT	MK	PHT
179608.0	179828.0	2376.003	2378.318	0.010071	0.00061	0.3254795	True	4	0	False	MK & PHT	MK	PHT
179920.0	180112.0	2379.307	2380.955	0.007324	0.019837	0.151677	True	4	0	False	MK & PHT	MK	PHT
180174.0	180278.0	2381.613	2382.603	0.043947	0.042421	0.004883	False	4	1	False	PHT & Inh	PHT	Inh
180371.0	180633.0	2383.593	2386.234	0.031434	0.039064	0.003662	False	4	1	False	PHT & Inh	PHT	Inh
180749.0	180912.0	2387.554	2389.203	0.051576	0.035707	0.003357	False	4	1	False	PHT & Inh	PHT	Inh
180998.0	181127.0	2389.863	2391.184	0.029298	0.036317	0.003052	False	4	1	False	PHT & Inh	PHT	Inh
181210.0	181433.0	2392.173	2394.153	0.059816	0.04181	0.003357	False	4	1	False	PHT & Inh	PHT	Inh
181557.0	181756.0	2395.474	2397.453	0.039369	0.033876	0.003357	False	4	1	False	PHT & Inh	PHT	Inh
181834.0	181921.0	2398.443	2399.105	0.104068	0.046388	0.003662	False	4	1	False	PHT & Inh	PHT	Inh
182003.0	182149.0	2400.093	2401.413	0.046388	0.037538	0.003357	False	4	1	False	PHT & Inh	PHT	Inh
182237.0	182364.0	2402.405	2403.723	0.03357	0.034791	0.003052	False	4	1	False	PHT & Inh	PHT	Inh
182987.0	183157.0	2409.999	2411.643	0.007324	0.005493	0.2290415	True	4	1	False	PHT & Inh	PHT	Inh
183259.0	183373.0	2412.633	2413.623	0.007935	0.002136	0.279244	True	4	1	False	PHT & Inh	PHT	Inh
183452.0	183622.0	2414.613	2416.263	0.013275499999999999	0.00061	0.470595	True	4	1	False	PHT & Inh	PHT	Inh
183683.0	183780.0	2416.923	2417.912	0.018006	0.043947	0.015259	False	4	2	False	PHT & St	PHT	St
183868.0	184005.0	2418.572	2419.893	0.022279	0.035707	0.004578	False	4	2	False	PHT & St	PHT	St
184083.0	184200.0	2420.884	2421.875	0.094913	0.044252	0.003357	False	4	2	False	PHT & St	PHT	St
184286.0	184400.0	2422.863	2423.853	0.068361	0.039674	0.003357	False	4	2	False	PHT & St	PHT	St
184486.0	184634.0	2424.843	2426.163	0.049135	0.036012	0.003357	False	4	2	False	PHT & St	PHT	St
184712.0	184929.0	2427.153	2429.133	0.110477	0.043947	0.003357	False	4	2	False	PHT & St	PHT	St
185048.0	185242.0	2430.453	2432.433	0.056154	0.034181	0.003357	False	4	2	False	PHT & St	PHT	St
185336.0	185460.0	2433.423	2434.413	0.076601	0.039064	0.003357	False	4	2	False	PHT & St	PHT	St
185546.0	185654.0	2435.403	2436.396	0.1152075	0.040895	0.003662	False	4	2	False	PHT & St	PHT	St
185735.0	185886.0	2437.384	2438.704	0.076296	0.038148	0.003662	False	4	2	False	PHT & St	PHT	St
185962.0	186204.0	2439.698	2442.004	0.008545	0.023499	0.051881	True	4	2	False	PHT & St	PHT	St
186334.0	186470.0	2443.324	2444.644	0.008087500000000001	0.001526	0.278024	True	4	2	False	PHT & St	PHT	St
186557.0	186672.0	2445.634	2446.624	0.006714	0.00061	0.190741	True	4	2	False	PHT & St	PHT	St
186763.0	186915.0	2447.614	2449.263	0.0117495	0.000305	0.4036075	True	4	2	False	PHT & St	PHT	St
187006.0	187182.0	2449.924	2451.905	0.00763	0.021668	0.145268	True	4	2	False	PHT & St	PHT	St
187245.0	187363.0	2452.563	2453.553	0.054933	0.0412	0.005493	False	4	3	False	MK & Inh	MK	Inh
187454.0	187738.0	2454.544	2457.514	0.051881	0.039674	0.004578	False	4	3	False	MK & Inh	MK	Inh
187865.0	187992.0	2458.505	2459.824	0.08179	0.039979	0.004578	False	4	3	False	MK & Inh	MK	Inh
188077.0	188329.0	2460.814	2463.124	0.094302	0.04181	0.004578	False	4	3	False	MK & Inh	MK	Inh
188458.0	188610.0	2464.444	2466.094	0.037233	0.035401	0.004273	False	4	3	False	MK & Inh	MK	Inh
188689.0	188821.0	2466.754	2468.074	0.10773	0.040895	0.004578	False	4	3	False	MK & Inh	MK	Inh
188907.0	189036.0	2469.064	2470.384	0.05829	0.038453	0.004273	False	4	3	False	MK & Inh	MK	Inh
189123.0	189297.0	2471.374	2473.025	0.095523	0.044252	0.004578	False	4	3	False	MK & Inh	MK	Inh
189430.0	189503.0	2474.345	2475.005	0.017701	0.029298	0.006104	False	4	3	False	MK & Inh	MK	Inh
189794.0	189875.0	2477.979	2478.635	0.005493	0.003967	0.153508	True	4	3	False	MK & Inh	MK	Inh
189951.0	190055.0	2479.625	2480.614	0.00885	0.000916	0.3050325	True	4	3	False	MK & Inh	MK	Inh
190139.0	190282.0	2481.274	2482.924	0.007019	0.00061	0.212409	True	4	3	False	MK & Inh	MK	Inh
190374.0	190527.0	2483.586	2485.234	0.013733	0.000305	0.501114	True	4	3	False	MK & Inh	MK	Inh
190620.0	190781.0	2486.224	2487.874	0.010376	0.022279	0.144658	True	4	3	False	MK & Inh	MK	Inh
190851.0	190968.0	2488.534	2489.525	0.084536	0.0412	0.005799	False	4	4	False	MK & St	MK	St
191051.0	191175.0	2490.518	2491.835	0.050966	0.039674	0.004883	False	4	4	False	MK & St	MK	St
191264.0	191467.0	2492.495	2494.805	0.08179	0.043336	0.004883	False	4	4	False	MK & St	MK	St
191579.0	191762.0	2495.795	2497.445	0.118717	0.039979	0.004578	False	4	4	False	MK & St	MK	St
191860.0	192122.0	2498.435	2501.075	0.0959805	0.0398265	0.004883	False	4	4	False	MK & St	MK	St
192262.0	192402.0	2502.725	2504.045	0.103763	0.039064	0.0050355	False	4	4	False	MK & St	MK	St
192523.0	192688.0	2505.365	2507.016	0.09827	0.043031	0.004273	False	4	4	False	MK & St	MK	St
192714.0	192893.0	2507.016	2508.996	0.098575	0.043031	0.005188	False	4	4	False	MK & St	MK	St
193025.0	193191.0	2510.316	2511.965	0.00763	0.006104	0.205695	True	4	4	False	MK & St	MK	St
193279.0	193359.0	2512.633	2513.615	0.006104	0.001831	0.1908935	True	4	4	False	MK & St	MK	St
193437.0	193543.0	2514.283	2515.266	0.010376	0.00061	0.334025	True	4	4	False	MK & St	MK	St
193629.0	193772.0	2516.255	2517.575	0.010987	0.000305	0.37141	True	4	4	False	MK & St	MK	St
193861.0	194050.0	2518.565	2520.545	0.00824	0.019227	0.167852	True	4	4	False	MK & St	MK	St
194125.0	194236.0	2521.207	2522.196	0.061037	0.044252	0.004578	False	4	5	False	St & Inh	St	Inh
194315.0	194436.0	2523.192	2524.176	0.050966	0.038148	0.003357	False	4	5	False	St & Inh	St	Inh
194531.0	194663.0	2525.166	2526.494	0.060732	0.035707	0.003357	False	4	5	False	St & Inh	St	Inh
194743.0	194840.0	2527.477	2528.466	0.088504	0.043947	0.003357	False	4	5	False	St & Inh	St	Inh
194924.0	195151.0	2529.126	2531.436	0.094302	0.04181	0.003357	False	4	5	False	St & Inh	St	Inh
195277.0	195557.0	2532.756	2535.397	0.077517	0.039064	0.003357	False	4	5	False	St & Inh	St	Inh
195688.0	195873.0	2536.716	2538.696	0.070193	0.036317	0.003357	False	4	5	False	St & Inh	St	Inh
195966.0	196092.0	2539.686	2541.006	0.100406	0.040284	0.003662	False	4	5	False	St & Inh	St	Inh
196511.0	196746.0	2544.966	2547.277	0.006104	0.025941	0.03235	True	4	5	False	St & Inh	St	Inh
196865.0	197012.0	2548.597	2550.246	0.009461	0.000916	0.325327	True	4	5	False	St & Inh	St	Inh
197104.0	197202.0	2550.906	2551.896	0.0105285	0.00061	0.363475	True	4	5	False	St & Inh	St	Inh
197280.0	197442.0	2552.887	2554.536	0.013123	0.000305	0.469985	True	4	5	False	St & Inh	St	Inh
197542.0	197719.0	2555.526	2557.176	0.007324	0.021668	0.136723	True	4	5	False	St & Inh	St	Inh
197781.0	197932.0	2557.836	2559.157	0.041505	0.04059	0.004273	False	4	6	False	PHT	PHT	Medium
198015.0	198103.0	2560.147	2561.137	0.0752285	0.038759	0.003357	False	4	6	False	PHT	PHT	Medium
198191.0	198434.0	2561.797	2564.437	0.099796	0.04059	0.003052	False	4	6	False	PHT	PHT	Medium
198539.0	198719.0	2565.427	2567.077	0.07355	0.034486	0.0032045	False	4	6	False	PHT	PHT	Medium
198815.0	198954.0	2568.067	2569.387	0.090945	0.039064	0.003052	False	4	6	False	PHT	PHT	Medium
199040.0	199301.0	2570.377	2573.017	0.07355	0.039064	0.003052	False	4	6	False	PHT	PHT	Medium
199405.0	199531.0	2574.006	2575.327	0.092166	0.039064	0.003052	False	4	6	False	PHT	PHT	Medium
199624.0	199796.0	2576.316	2577.967	0.104373	0.039064	0.003357	False	4	6	False	PHT	PHT	Medium
199895.0	200010.0	2578.957	2579.947	0.063784	0.034791	0.003357	False	4	6	False	PHT	PHT	Medium
200769.0	200984.0	2587.537	2589.847	0.007019	0.001221	0.244758	True	4	6	False	PHT	PHT	Medium
201096.0	201280.0	2590.837	2592.817	0.006104	0.00061	0.17304	True	4	6	False	PHT	PHT	Medium
201380.0	201483.0	2593.807	2594.798	0.006714	0.00061	0.207221	True	4	6	False	PHT	PHT	Medium
201568.0	201716.0	2595.788	2597.108	0.0114445	0.000305	0.3895685	True	4	6	False	PHT	PHT	Medium
201804.0	201972.0	2598.098	2599.748	0.0114445	0.021363	0.139775	True	4	6	False	PHT	PHT	Medium
202037.0	202174.0	2600.408	2601.727	0.075686	0.04181	0.004883	False	4	7	False	MK	MK	Medium
202254.0	202342.0	2602.39	2603.378	0.097659	0.040284	0.004578	False	4	7	False	MK	MK	Medium
202433.0	202657.0	2604.367	2606.677	0.083316	0.04059	0.004273	False	4	7	False	MK	MK	Medium
202760.0	202952.0	2607.667	2609.647	0.07828	0.0361645	0.004578	False	4	7	False	MK	MK	Medium
203045.0	203269.0	2610.307	2612.618	0.1124605	0.04181	0.004273	False	4	7	False	MK	MK	Medium
203396.0	203652.0	2613.938	2616.579	0.06592	0.038759	0.004578	False	4	7	False	MK	MK	Medium
203762.0	203945.0	2617.568	2619.548	0.088198	0.037843	0.004578	False	4	7	False	MK	MK	Medium
204057.0	204280.0	2620.538	2622.848	0.007935	0.027467	0.026246	False	4	7	False	MK	MK	Medium
204413.0	204569.0	2624.168	2625.818	0.00763	0.002136	0.269478	True	4	7	False	MK	MK	Medium
204661.0	204803.0	2626.478	2628.127	0.006104	0.00061	0.177618	True	4	7	False	MK	MK	Medium
204896.0	205053.0	2628.789	2630.438	0.007019	0.00061	0.223395	True	4	7	False	MK	MK	Medium
205147.0	205271.0	2631.429	2632.748	0.014649	0.000305	0.5278175	True	4	7	False	MK	MK	Medium
205356.0	205651.0	2633.408	2636.379	0.00763	0.025636	0.116581	True	4	7	False	MK	MK	Medium
205762.0	205927.0	2637.699	2639.348	0.034181	0.034181	0.003967	False	4	8	False	Inh	Inh	Medium
206019.0	206128.0	2640.338	2641.329	0.07355	0.043336	0.003357	False	4	8	False	Inh	Inh	Medium
206220.0	206484.0	2642.319	2644.958	0.042116	0.039979	0.0032045	False	4	8	False	Inh	Inh	Medium
206612.0	206791.0	2645.948	2647.929	0.039369	0.033876	0.003357	False	4	8	False	Inh	Inh	Medium
206923.0	207080.0	2649.249	2650.901	0.053102	0.040895	0.003357	False	4	8	False	Inh	Inh	Medium
207146.0	207315.0	2651.559	2653.209	0.053102	0.04059	0.003357	False	4	8	False	Inh	Inh	Medium
207441.0	207631.0	2654.529	2656.179	0.046388	0.034791	0.003357	False	4	8	False	Inh	Inh	Medium
207755.0	207919.0	2657.498	2659.148	0.051576	0.036927	0.003967	False	4	8	False	Inh	Inh	Medium
207961.0	208033.0	2659.479	2660.468	0.0050355	0.003357	0.1158175	True	4	8	False	Inh	Inh	Medium
208110.0	208241.0	2661.128	2662.449	0.00885	0.00061	0.293588	True	4	8	False	Inh	Inh	Medium
208326.0	208433.0	2663.116	2664.43	0.007324	0.00061	0.214545	True	4	8	False	Inh	Inh	Medium
208518.0	208603.0	2665.089	2666.079	0.011292	0.00061	0.378735	True	4	8	False	Inh	Inh	Medium
208678.0	208859.0	2666.739	2668.72	0.010681	0.000305	0.347606	True	4	8	False	Inh	Inh	Medium
208965.0	209243.0	2669.71	2672.349	0.00763	0.028382	0.10773	True	4	8	False	Inh	Inh	Medium
209341.0	209497.0	2673.339	2674.996	0.05707	0.038606	0.003967	False	4	9	False	St	St	Medium
209581.0	209707.0	2675.649	2676.969	0.10651	0.039979	0.003357	False	4	9	False	St	St	Medium
209819.0	210082.0	2678.29	2680.929	0.050661	0.040284	0.003662	False	4	9	False	St	St	Medium
210184.0	210329.0	2681.92	2683.24	0.093692	0.038759	0.003357	False	4	9	False	St	St	Medium
210422.0	210557.0	2684.23	2685.55	0.060427	0.039064	0.003662	False	4	9	False	St	St	Medium
210651.0	210877.0	2686.54	2688.849	0.072329	0.039979	0.003357	False	4	9	False	St	St	Medium
210975.0	211240.0	2689.84	2692.48	0.087893	0.039369	0.003357	False	4	9	False	St	St	Medium
211353.0	211467.0	2693.47	2694.789	0.088351	0.035096	0.0038145	False	4	9	False	St	St	Medium
211550.0	211652.0	2695.45	2696.44	0.003967	0.002747	0.069887	True	4	9	False	St	St	Medium
211804.0	211927.0	2698.089	2699.411	0.012207	0.00061	0.434584	True	4	9	False	St	St	Medium
212010.0	212100.0	2700.07	2701.06	0.014039	0.000305	0.502335	True	4	9	False	St	St	Medium
212182.0	212272.0	2701.72	2702.712	0.016175	0.000305	0.677816	True	4	9	False	St	St	Medium
212800.0	212895.0	2707.989	2708.979	0.01648	0.000305	0.670797	True	4	9	False	St	St	Medium
212978.0	213073.0	2709.639	2710.629	0.01648	0.000305	0.674764	True	4	9	False	St	St	Medium
213161.0	213230.0	2711.619	2712.279	0.01587	0.000305	0.650349	True	4	9	False	St	St	Medium
213294.0	213366.0	2712.939	2713.602	0.0160225	0.000305	0.666677	True	4	9	False	St	St	Medium
213450.0	213587.0	2714.589	2715.91	0.01648	0.000305	0.685446	True	4	9	False	St	St	Medium
213685.0	213783.0	2716.9	2717.891	0.01648	0.000305	0.670644	True	4	9	False	St	St	Medium
213872.0	213958.0	2718.55	2719.54	0.0166325	0.000305	0.671102	True	4	9	False	St	St	Medium
214036.0	214113.0	2720.2	2721.19	0.016175	0.000305	0.660726	True	4	9	False	St	St	Medium
214189.0	214291.0	2721.849	2722.839	0.012818	0.000305	0.4579305	True	4	9	False	St	St	Medium
214379.0	214510.0	2723.83	2725.149	0.011292	0.000305	0.386364	True	4	9	False	St	St	Medium
214598.0	214747.0	2725.814	2727.459	0.009766	0.000305	0.321055	True	4	9	False	St	St	Medium
214830.0	214969.0	2728.449	2729.769	0.014039	0.000305	0.51088	True	4	9	False	St	St	Medium
215063.0	215213.0	2730.759	2732.079	0.00885	0.019837	0.178228	True	4	9	False	St	St	Medium
215273.0	215383.0	2732.739	2733.729	0.017396	0.038453	0.010987	False	5	0	False			
215466.0	215618.0	2734.72	2736.04	0.02472	0.032655	0.005493	False	5	0	False			
215700.0	215914.0	2737.03	2739.01	0.065157	0.0412	0.004578	False	5	0	False			
216022.0	216189.0	2740.33	2741.983	0.039674	0.037538	0.004578	False	5	0	False			
216309.0	216586.0	2742.97	2745.94	0.037233	0.037538	0.004883	False	5	0	False			
216685.0	216841.0	2746.93	2748.25	0.02884	0.033876	0.004883	False	5	0	False			
216951.0	217087.0	2749.57	2750.89	0.054628	0.037538	0.004578	False	5	0	False			
217177.0	217395.0	2751.881	2753.86	0.08301	0.039979	0.004578	False	5	0	False			
217491.0	217600.0	2754.85	2755.84	0.055239	0.036622	0.004578	False	5	0	False			
